0.9989999999999952,1.0883424780799761e-7
0.9987465202920515,0.022503071001997013
0.9979321652794017,0.04617784642842375
0.9965566908057094,0.06982665687526415
0.9946208702757433,0.09343620503811825
0.9921257921668669,0.11699321568906827
0.9890728594170081,0.1404844431411025
0.9854637886358106,0.16389667869592886
0.9813006091394167,0.18721675807099047
0.976585661809418,0.21043156880150699
0.9713215977766191,0.23352805761337966
0.9655113769303552,0.2564932377628148
0.9591582662541981,0.27931419633853777
0.9522658379889898,0.3019781015224933
0.9448379676242358,0.32447220980494756
0.9368788317189853,0.3467838731499365
0.9283929055534281,0.368900546107031
0.9193849606125226,0.39080979286542006
0.909860061903076,0.4124992942463451
0.8998235651057814,0.4339568546299549
0.8892811135638131,0.45517040881268483
0.8782386351096767,0.4761280287913058
0.866702338732093,0.4968179304698277
0.854678711084796,0.5172284802854866
0.842174512839202,0.5373482017500896
0.8291967748830054,0.5571657819030389
0.8157527943668357,0.5766700776724082
0.8018501306012005,0.5958501221404926
0.7874966008060202,0.6146951307103106
0.7727002757151465,0.6331945071695889
0.7574694750383354,0.6513378496488215
0.7418127627832282,0.6691149564700496
0.7257389424399745,0.6865158318830743
0.7092570520312116,0.7035306916858691
0.692376359030193,0.7201499687260254
0.6751063551499541,0.7363643182801204
0.6574567510064925,0.7521646233079492
0.639437470659074,0.7675419995786081
0.6210586460309443,0.7824878006654242
0.6023306112140226,0.7969936228066974
0.5832638966616585,0.811051309629089
0.5638692232744954,0.8246529567301747
0.5441574963863722,0.8377909161160185
0.5241397996609103,0.8504578004883152
0.5038273889169023,0.8626464873731178
0.4832316859155907,0.8743501230783799
0.4623642721730402,0.8855621264586111
0.44123688292140223,0.8962761924484032
0.4198614014647384,0.9064862952963316
0.3982498544201509,0.9161866913759067
0.3764144088275208,0.9253719213521827
0.35436737310060756,0.934036811309799
0.3321212057787547,0.9421764721494951
0.30968854002443874,0.9497862960569254
0.28708223980543784,0.9568619480302764
0.26431551972162143,0.9633993491975648
0.2414021925290119,0.9693946469019663
0.2183571726630494,0.9748441645445705
0.1951974926161231,0.9797443232172263
0.17194434609196999,0.9840915312342684
0.14862718561965846,0.9878820575831823
0.1252919284889959,0.9911119677692882
0.10201737341688992,0.9937773671809602
0.07894801793619201,0.9958755998938567
0.05635962084493171,0.9974089397725578
0.03479012720253618,0.9983940339611579
0.015301102669704055,0.9988828140763527
1.088836055210795e-7,0.9989999999999951
-0.022503071001998116,0.9987465202920515
-0.046177846428424915,0.9979321652794017
-0.06982665687526537,0.9965566908057093
-0.09343620503811957,0.9946208702757432
-0.11699321568906967,0.9921257921668668
-0.14048444314110392,0.9890728594170078
-0.16389667869593033,0.9854637886358104
-0.187216758070992,0.9813006091394164
-0.21043156880150854,0.9765856618094176
-0.2335280576133813,0.9713215977766188
-0.2564932377628164,0.9655113769303547
-0.27931419633853943,0.9591582662541975
-0.30197810152249505,0.9522658379889893
-0.3244722098049493,0.9448379676242351
-0.34678387314993825,0.9368788317189847
-0.3689005461070328,0.9283929055534274
-0.39080979286542195,0.9193849606125217
-0.41249929424634707,0.9098600619030751
